c,0.059562027,
;,7887.1556590243545,
+,0.0,
<,1.4529777777777777,
>,0.0,
ENTR,0.001,
REW,-0.02750000000000003,
lr,0.000192,
a,-0.44121766,
c,0.11350834,
;,8019.42528522534,
+,0.0,
<,1.4414222222222222,
>,0.0,
ENTR,0.001,
REW,-0.03833333333333341,
lr,0.000192,
a,-0.12220595,
c,0.039500367,
;,8032.77260994574,
+,0.0,
<,1.4744444444444444,
>,0.0,
ENTR,0.001,
REW,-0.09349999999999999,
lr,0.000192,
a,-0.10547315,
c,0.07185633,
;,7899.672949735704,
+,0.0,
<,1.4657555555555555,
>,0.0,
ENTR,0.001,
REW,0.21233333333333335,
lr,0.000192,
a,0.49437228,
c,0.07180852,
;,7995.084998617527,
+,0.0,
<,1.5047333333333333,
>,0.0,
ENTR,0.001,
REW,0.19166666666666654,
lr,0.000192,
a,-0.08199387,
c,0.01709311,
;,8138.102237985978,
+,0.0,
<,1.4744444444444444,
>,0.0,
ENTR,0.001,
REW,0.029833333333333316,
lr,0.000192,
a,0.054543518,
c,0.10688474,
;,8074.682218459401,
+,0.0,
<,1.4481111111111111,
>,0.0,
ENTR,0.001,
REW,0.10799999999999997,
lr,0.000192,
a,0.008189958,
c,0.052030705,
;,8040.089620670071,
+,0.0,
<,1.4674444444444446,
>,0.0,
ENTR,0.001,
REW,0.09549999999999995,
lr,0.000192,
a,-0.070471115,
c,0.049961574,
;,8031.6470407708075,
+,0.0,
<,1.4887333333333332,
>,0.0,
ENTR,0.001,
REW,0.03983333333333325,
lr,0.000192,
a,-0.24911475,
c,0.08868254,
;,7940.26082595624,
+,0.0,
<,1.4938444444444445,
>,0.0,
ENTR,0.001,
REW,0.40183333333333326,
lr,0.000192,
MAX REWD: 0.40183333333333326 REWD_ID: 148,
a,-0.1440116,
c,0.015792068,
;,8047.415062807313,
+,0.0,
<,1.4863555555555557,
>,0.0,
ENTR,0.001,
REW,0.033999999999999954,
lr,0.000192,
a,0.26218137,
c,0.1443706,
;,8057.284251312085,
+,0.0,
<,1.4405777777777777,
>,0.0,
ENTR,0.001,
REW,-0.008000000000000047,
lr,0.000192,
a,-0.2997259,
c,0.08842029,
;,8061.218107796197,
+,0.0,
<,1.4417777777777778,
>,0.0,
ENTR,0.001,
REW,0.23799999999999993,
lr,0.000192,
a,-0.03778547,
c,0.06004656,
;,8004.448134174206,
+,0.0,
<,1.3915555555555557,
>,0.0,
ENTR,0.001,
REW,0.057999999999999954,
lr,0.000192,
a,-0.22094692,
c,0.15351446,
;,8019.06508906801,
+,0.0,
<,1.3965777777777777,
>,0.0,
ENTR,0.001,
REW,0.041833333333333264,
lr,0.000192,
a,0.16619128,
c,0.05829184,
;,7897.648455109624,
+,0.0,
<,1.4810666666666668,
>,0.0,
ENTR,0.001,
REW,0.28866666666666657,
lr,0.000192,
a,0.05509034,
c,0.058878947,
;,7832.390433763982,
+,0.0,
<,1.4044666666666668,
>,0.0,
ENTR,0.001,
REW,0.33699999999999997,
lr,0.000192,
a,0.43091983,
c,0.024346517,
;,8048.380816926895,
+,0.0,
<,1.4457333333333333,
>,0.0,
ENTR,0.001,
REW,0.03999999999999992,
lr,0.000192,
a,0.5269568,
c,0.18522464,
;,7986.067339560234,
+,0.0,
<,1.398488888888889,
>,0.0,
ENTR,0.001,
REW,0.10316666666666661,
lr,0.000192,
a,0.1559637,
c,0.044662032,
;,7906.009624799279,
+,0.0,
